
ladder 1
accountId,bias,multiplier,points,power,rank,username,timesAsshole,grapes,vinegar,autoPromote,growing,you
1757,0,1,8462787657,514388,11,MonkeyMarkMario(\uD83D\uDE49✔️\uD83D\uDC72),2,100254,3425712370,false,false,false
1802,0,5,8446979504,1256272,12,Sophie,5,247152,28393028129,true,false,false
2863,6,4,8446644461,1458269,13,Clu,10,71274,7561457880,true,false,false
44803,5,4,8445622695,1350423,14,snas,0,105300,1557071852,true,false,false
46265,0,1,8444927597,464109,15,mino,1,148066,182129,false,false,false
42150,6,4,8166870334,1376690,16,Nesyn,13,86087,12937886271,true,false,false
41068,0,2,6471964215,680514,17,Boozle,8,122277,17097545645,true,false,false
2213,0,1,6471324799,439165,18,eta / Pancakes \uD83E\uDD5E,2,45779,90194724,false,false,false
41636,7,4,6457876678,1104450,19,\uD83D\uDC18 Heph \uD83D\uDCA6,11,198881,33268232803,true,false,false
44448,7,4,6457742890,1065893,20,Mystery Guest #44448,4,166564,25581831338,true,false,false
2361,7,4,6457295995,1017792,21,LetoTheSpy,0,41552,2467300770,true,false,false
3368,7,4,6456621382,1065050,22,Umm,0,98458,14926480151,true,false,false
46023,7,4,6456221204,963074,23,aga,3,163511,23275302241,true,false,false
42379,7,4,6455658956,952935,24,Logiar,2,68433,2703170808,true,false,false
40547,0,2,6454970350,425151,25,dero,4,52468,2604178992,true,false,false
40360,4,3,6454686989,669633,26,Ladders,0,50410,2458565365,true,false,false
38102,7,5,6454623864,971531,27,Bender,13,128923,1244128085,true,false,false
40390,8,5,6454200744,1289903,28,Merioch,2,101587,8410859455,true,false,false
44341,7,5,6454124788,1462663,29,consuela,2,12597,10710,false,false,false
39127,0,3,2094068555,391226,30,blid,4,50122,2152800979,true,false,false
41894,1,4,2093884450,627644,31,SOBEX (easily pingable),5,62257,225171067,false,false,false
41484,0,1,2075040502,194110,32,Mys T. Guest,0,110385,3943252788,false,false,false
43978,7,5,2068866730,753306,33,MobileChecker,3,62276,2740677808,true,false,false
41176,6,5,2068794232,627636,34,Oligor,1,17880,138921582,true,false,false
37916,1,4,1949817362,372837,35,Gianteater Ant \uD83D\uDC1C,3,43942,4395114393,true,false,false
37644,7,4,1949623225,601597,36,Space \uD83C\uDDFA\uD83C\uDDE6 Dandy,4,14990,424158799,true,false,false
30,6,4,1949075211,459574,37,Lynz,6,13047,145805362,false,false,false
46400,6,4,1934856733,435916,38,Puffy3180,0,13407,9611140,true,false,false
46127,5,4,1742962724,363485,39,Froggo,1,56268,113103206,false,false,false
2546,5,3,1521608301,270191,40,Myst,0,23497,0,true,false,false
38589,7,4,1510087014,541935,41,RoyBatty | \uD83C\uDDFA\uD83C\uDDE6,3,17843,22306388,false,false,false
43484,0,1,1302390932,71866,42,Celer,8,51761,5276447896,false,false,false
1328,7,4,1300141886,357147,43,Lurker,3,379516,931384632,true,false,false
20887,3,2,902089835,406890,44,General Consensus,2,52409,203184501,false,true,false

ladder 14
accountId,bias,multiplier,points,power,rank,username,timesAsshole,grapes,vinegar,autoPromote,growing,you
40959,7,4,12252031339,1511360,1,Varlane,0,221449,5148921129,true,false,false
43301,7,4,12250860169,1527219,2,\rGeneral  General Consensus,0,117627,2944477759,true,false,false
40558,0,1,12250015649,567485,3,Sample,0,138883,0,false,false,false
40770,0,1,8956370710,528898,4,Ponchan,4,156220,2886,false,false,false
46454,0,1,5796900495,517842,5,tep,0,135116,886421,false,false,false
46296,5,3,4058452993,949685,6,Grapes is,1,181257,13032242329,true,false,false
44898,6,4,4058268654,1098408,7,Lukenzo is graping,2,64596,5216965033,true,false,false
42221,0,2,4057821142,698411,8,\uD83C\uDDF9\uD83C\uDDF9 LadderMercy,4,221168,10776413470,true,false,false
6969,5,4,4057737285,1054158,9,Lynn | \uD83C\uDDFA\uD83C\uDDE6,0,74431,1787565811,true,false,false
42150,0,4,4057353429,954351,10,Nesyn,13,101223,14759109054,true,false,false
40882,6,4,4057326816,1051600,11,To the \uD83C\uDF11,3,77108,866943765,true,false,false
1802,0,3,4056819135,798385,12,Sophie,5,252356,31553279108,true,false,false
41068,5,4,4056153141,999949,13,Boozle,8,140316,19480987573,true,false,false
2863,1,2,4055782275,629251,14,Clu,10,72445,8460976594,true,false,false
1757,7,4,4055554324,1033103,15,MonkeyMarkMario(\uD83D\uDE49✔️\uD83D\uDC72),2,103122,4280041940,true,false,false
44803,4,3,4055193770,924725,16,snas,0,105334,2788541033,true,false,false
46265,7,4,4054938340,1084291,17,mino,1,149446,1422709776,true,false,false
46023,7,4,4054434235,976809,18,aga,3,169541,27681299208,true,false,false
41636,7,4,4053567934,1073418,19,\uD83D\uDC18 Heph \uD83D\uDCA6,11,216538,37296137026,true,false,false
2361,0,1,4052610373,365397,20,LetoTheSpy,0,41975,2982797548,false,false,false
44448,0,1,4037562833,367569,21,Mystery Guest #44448,4,172509,28997665161,true,false,false
2213,6,4,4037525143,888097,22,eta / Pancakes \uD83E\uDD5E,2,48041,542900112,true,false,false
3368,6,4,4036922780,931006,23,Umm,0,102636,16419930117,true,false,false
40547,0,2,4036893902,468558,24,dero,4,56345,4176752424,true,false,false
42379,7,4,4036568831,890103,25,Logiar,2,70038,3485115883,true,false,false
43978,6,4,4036401374,884926,26,MobileChecker,3,66003,5719169250,true,false,false
38102,7,4,4035951843,828271,27,Bender,13,152418,5646306074,true,false,false
40360,6,4,4035725328,727330,28,Ladders,0,54805,3805773406,true,false,false
40390,8,5,4035188227,1281336,29,Merioch,2,122282,11563771974,true,false,false
44341,7,4,4035175321,831853,30,consuela,2,14516,243256796,true,false,false
37916,6,4,4029743414,747943,31,Gianteater Ant \uD83D\uDC1C,3,51247,6337352524,true,false,false
38589,0,1,4029552426,161303,32,RoyBatty | \uD83C\uDDFA\uD83C\uDDE6,3,17843,847174693,false,false,false
39127,0,1,4024392741,223515,33,blid,4,51025,738977,false,false,false
2546,0,3,3269553046,165025,34,Myst,0,23518,0,false,false,false
41176,5,4,3119711959,586387,35,Oligor,1,22226,666333176,true,false,false
46127,1,4,2481115195,420210,36,Froggo,1,55962,2102183066,true,false,false
41484,0,3,2315285849,298877,37,Mys T. Guest,0,109360,5833577292,true,false,false
43484,2,3,2315157253,302360,38,Celer,8,52460,46990442,false,false,false
37644,7,4,1695147003,519030,39,Space \uD83C\uDDFA\uD83C\uDDE6 Dandy,4,14867,797014879,true,false,false
41894,7,4,1694975732,436100,40,SOBEX (easily pingable),5,66074,178644039,false,false,false
46400,7,4,1419427131,441486,41,Puffy3180,0,8471,177075553,true,false,false
30,7,4,1419329397,461616,42,Lynz,6,13049,335899676,false,false,false
1328,7,4,1400072449,365448,43,Lurker,3,343365,1098386767,true,false,false

ladder 15
accountId,bias,multiplier,points,power,rank,username,timesAsshole,grapes,vinegar,autoPromote,growing,you
40959,6,4,10245010678,1685953,1,Varlane,0,251640,8426286700,true,false,false
43301,7,4,10244202625,1733090,2,\rGeneral  General Consensus,0,156698,5560867831,true,false,false
40558,5,4,10243340558,1601293,3,Sample,0,162713,2886707543,true,false,false
40770,6,4,10242807671,1720417,4,Ponchan,4,182068,2108152850,true,false,false
46454,5,4,10242130955,1531248,5,tep,0,159771,1830765987,true,false,false
46296,0,1,10240657822,672742,6,Grapes is,1,192459,15671472743,false,false,false
42221,1,4,10206982832,1589794,7,\uD83C\uDDF9\uD83C\uDDF9 LadderMercy,4,265621,19090524736,true,false,false
44898,0,1,10205821170,649146,8,Lukenzo is graping,2,78087,4662,false,false,false
42150,2,4,6541427249,1556331,9,Nesyn,13,126028,17797928555,true,false,false
1802,4,4,6540395751,1515294,10,Sophie,5,263286,39022362247,true,false,false
1757,6,5,6540232569,1544733,11,MonkeyMarkMario(\uD83D\uDE49✔️\uD83D\uDC72),2,107045,7495985488,true,false,false
6969,5,4,6538686925,1584975,12,Lynn | \uD83C\uDDFA\uD83C\uDDE6,0,81926,2950586837,true,false,false
2863,6,4,6537421352,1345420,13,Clu,10,76210,10051640032,true,false,false
46023,7,4,6536117688,1613125,14,aga,3,176373,31937494371,true,false,false
44448,7,4,6534603245,1496370,15,Mystery Guest #44448,4,177784,33615335494,true,false,false
41636,1,1,6534016611,533312,16,\uD83D\uDC18 Heph \uD83D\uDCA6,11,218802,42531818389,true,false,false
41068,5,4,6533556381,1355673,17,Boozle,8,148070,21968580609,true,false,false
40882,6,4,6533097078,1246494,18,To the \uD83C\uDF11,3,79180,1786601934,true,false,false
44803,1,4,6532489673,1303598,19,snas,0,108528,4514835903,true,false,false
46265,6,4,6532029136,1347728,20,mino,1,153890,3957269782,true,false,false
37644,0,4,6531963454,1019433,21,Space \uD83C\uDDFA\uD83C\uDDE6 Dandy,4,17796,266859568,true,false,false
40547,0,1,6531367076,448715,22,dero,4,56228,5772916601,true,false,false
2361,6,4,6531265516,1150227,23,LetoTheSpy,0,44455,455635019,true,false,false
2213,6,4,6530659451,1124030,24,eta / Pancakes \uD83E\uDD5E,2,52275,1392983593,true,false,false
38102,1,4,6530432861,920506,25,Bender,13,159578,10121148088,true,false,false
38589,6,4,6529937564,1070718,26,RoyBatty | \uD83C\uDDFA\uD83C\uDDE6,3,19094,1590240065,true,false,false
43978,7,4,6529908209,1166625,27,MobileChecker,3,70954,7483742910,true,false,false
40390,5,5,6528877456,1249491,28,Merioch,2,121708,15377536161,true,false,false
3368,6,4,6528808957,987964,29,Umm,0,111070,18239735512,true,false,false
46127,0,1,6527914721,269301,30,Froggo,1,55962,148269154,false,false,false
40360,6,4,6272616874,967434,31,Ladders,0,59411,5005424516,true,false,false
41484,0,4,6192045360,740273,32,Mys T. Guest,0,108181,10922344568,true,false,false
39127,0,4,6184791277,735771,33,blid,4,51831,1715746434,true,false,false
42379,7,4,5251476290,918416,34,Logiar,2,77736,4665935198,true,false,false
41176,7,4,4939078178,863554,35,Oligor,1,26126,1472316612,true,false,false
37916,6,4,4938984505,779088,36,Gianteater Ant \uD83D\uDC1C,3,53670,6937607264,false,false,false
43484,0,2,4915566583,305116,37,Celer,8,47472,1791841729,true,false,false
44341,6,4,4915505981,722625,38,consuela,2,12855,509330822,true,false,false
2546,5,4,4911371766,620858,39,Myst,0,18523,461411297,true,false,false
46400,6,4,4911361274,574097,40,Puffy3180,0,3480,243963854,true,false,false
41894,6,4,4911296654,584045,41,SOBEX (easily pingable),5,66077,859662534,false,false,false
30,7,4,4746437031,480243,42,Lynz,6,8057,666323345,true,false,false
1328,7,4,4746208492,471684,43,Lurker,3,215662,1353817382,true,false,false

ladder 16
accountId,bias,multiplier,points,power,rank,username,timesAsshole,grapes,vinegar,autoPromote,growing,you
40558,0,3,21876525687,1071762,1,Sample,0,205120,0,false,false,false
40959,6,5,6886446667,1522240,2,Varlane,0,287822,610572779,true,false,false
43301,7,4,6885647861,1482609,3,\rGeneral  General Consensus,0,180318,7564653491,true,false,false
42221,2,4,6885440755,1701149,4,\uD83C\uDDF9\uD83C\uDDF9 LadderMercy,4,319707,29545714833,true,false,false
40770,5,4,6884548143,1260571,5,Ponchan,4,189550,4079982052,true,false,false
46454,5,4,6883827477,1250896,6,tep,0,168338,3981890259,true,false,false
46296,5,4,6882654155,1348329,7,Grapes is,1,213173,18977089538,true,false,false
6969,3,4,6882102198,1153983,8,Lynn | \uD83C\uDDFA\uD83C\uDDE6,0,89323,1491131570,true,false,false
44898,5,4,6881465049,1180525,9,Lukenzo is graping,2,98000,323032487,true,false,false
42150,6,4,6880650503,1198844,10,Nesyn,13,152724,19975556190,true,false,false
1802,4,4,6078450006,1173491,11,Sophie,5,268807,41931226374,true,false,false
1757,6,4,6077980520,1155277,12,MonkeyMarkMario(\uD83D\uDE49✔️\uD83D\uDC72),2,110306,8721586365,true,false,false
2863,5,4,6077448606,1078973,13,Clu,10,82042,11595727710,true,false,false
44448,3,2,6077045512,804649,14,Mystery Guest #44448,4,180919,37485695104,true,false,false
41068,6,4,6076302013,1047393,15,Boozle,8,154846,25229613850,true,false,false
40547,0,2,6075877169,580275,16,dero,4,58902,7365755056,true,false,false
46023,7,4,6075463464,1166653,17,aga,3,186892,35343939887,true,false,false
37644,0,2,6074479224,551789,18,Space \uD83C\uDDFA\uD83C\uDDE6 Dandy,4,19174,716103373,true,false,false
41636,6,4,6074403633,1052325,19,\uD83D\uDC18 Heph \uD83D\uDCA6,11,223451,46769897689,true,false,false
44803,0,4,6073880925,723023,20,snas,0,111062,6387282203,true,false,false
41484,0,4,6073249782,715179,21,Mys T. Guest,0,109585,14629513863,true,false,false
46265,7,4,6072550588,1072896,22,mino,1,159840,68748306,false,false,false
43484,4,4,4132120927,782746,23,Celer,8,47903,3677560207,true,false,false
40882,4,4,4131486777,686594,24,To the \uD83C\uDF11,3,81372,30776185,false,false,false
40360,0,4,3224855498,783114,25,Ladders,0,58455,292490974,true,false,false
2361,5,3,2912279815,596942,26,LetoTheSpy,0,46071,1244740484,true,false,false
38589,0,2,2912045781,383150,27,RoyBatty | \uD83C\uDDFA\uD83C\uDDE6,3,19097,1934787318,true,false,false
39127,0,3,2912025490,493838,28,blid,4,52608,3081335977,true,false,false
2213,0,3,2911915625,462917,29,eta / Pancakes \uD83E\uDD5E,2,56271,119879508,true,false,false
38102,1,4,2911713215,570280,30,Bender,13,165587,12771351721,true,false,false
43978,5,4,2911291210,626292,31,MobileChecker,3,73604,8821842311,true,false,false
3368,0,4,2910852210,478294,32,Umm,0,112709,20275270651,true,false,false
40390,7,4,2463155317,926272,33,Merioch,2,122026,17322793601,true,false,false
46127,6,4,2462556305,606785,34,Froggo,1,56957,1210951346,true,false,false
37916,7,4,2462148212,765380,35,Gianteater Ant \uD83D\uDC1C,3,52859,8223286316,true,false,false
46400,7,4,2462119756,634172,36,Puffy3180,0,1204,361029373,true,false,false
42379,5,4,2461740238,482727,37,Logiar,2,77754,1769876481,false,false,false
2546,2,4,2225482516,384767,38,Myst,0,13530,848022313,true,false,false
30,6,4,2225389923,482520,39,Lynz,6,8067,235399,false,false,false
44341,6,4,2131784980,390761,40,consuela,2,12864,582479182,false,false,false
1328,7,4,2112343133,546271,41,Lurker,3,10239,1695015387,true,false,false
41176,7,4,2098293079,458257,42,Oligor,1,26132,1742893458,false,false,false
41894,6,4,2074214673,253382,43,SOBEX (easily pingable),5,205087,1660288497,true,false,false

ladder 17
accountId,bias,multiplier,points,power,rank,username,timesAsshole,grapes,vinegar,autoPromote,growing,you
40558,2,2,6494198509,821404,1,Sample,0,223589,2797699595,true,false,false
40959,5,4,6493889896,1206050,2,Varlane,0,305846,3792217059,true,false,false
43301,6,4,6493291979,1323917,3,\rGeneral  General Consensus,0,200521,9661655325,true,false,false
42221,5,4,6492038706,1359183,4,\uD83C\uDDF9\uD83C\uDDF9 LadderMercy,4,366158,36383294470,true,false,false
40770,0,4,6491248672,1019075,5,Ponchan,4,202744,15631925,false,false,false
6969,1,4,4075152207,1019073,6,Lynn | \uD83C\uDDFA\uD83C\uDDE6,0,113527,3756240148,true,false,false
46454,5,4,4074173956,1066864,7,tep,0,175366,5624801964,true,false,false
46296,6,4,4073652099,1152232,8,Grapes is,1,223654,20985784793,true,false,false
44898,3,4,4073467236,1002961,9,Lukenzo is graping,2,130533,2055764897,true,false,false
42150,4,3,4073356468,868922,10,Nesyn,13,162208,22692912956,true,false,false
37644,0,2,4072654086,636404,11,Space \uD83C\uDDFA\uD83C\uDDE6 Dandy,4,24472,1266988074,true,false,false
39127,0,3,4072513755,781319,12,blid,4,54462,531477421,true,false,false
2863,6,4,4072244078,1054019,13,Clu,10,89335,13127384115,true,false,false
40547,0,2,4071727572,580437,14,dero,4,60239,8545124330,true,false,false
2361,6,4,4071314070,969926,15,LetoTheSpy,0,49123,371938139,true,false,false
1802,5,4,4070663211,1066850,16,Sophie,5,273333,45803611535,true,false,false
43978,6,4,4070058578,973914,17,MobileChecker,3,75861,11303835465,true,false,false
37916,5,4,4069946861,1012782,18,Gianteater Ant \uD83D\uDC1C,3,53939,10449267433,true,false,false
3368,3,3,4069292573,699964,19,Umm,0,112883,23939155530,true,false,false
38102,6,4,4068794474,899505,20,Bender,13,167965,17896233717,true,false,false
41636,6,4,4068336707,880331,21,\uD83D\uDC18 Heph \uD83D\uDCA6,11,226714,50624992570,true,false,false
2546,4,4,4067962754,808503,22,Myst,0,14635,1425777239,true,false,false
44803,0,1,4067291574,320664,23,snas,0,111986,8120881297,false,false,false
1757,3,4,4057537334,795009,24,MonkeyMarkMario(\uD83D\uDE49✔️\uD83D\uDC72),2,113786,10021579242,true,false,false
41068,1,4,4057042071,698216,25,Boozle,8,158155,27289758312,true,false,false
44448,6,4,4057001376,836966,26,Mystery Guest #44448,4,184020,39647202022,true,false,false
46127,0,2,4056505583,444639,27,Froggo,1,56590,3060058734,true,false,false
41484,0,4,4056149775,657814,28,Mys T. Guest,0,111783,16584812697,true,false,false
46023,6,4,3647377418,777017,29,aga,3,188347,37303216485,true,false,false
38589,0,1,3604693190,238046,30,RoyBatty | \uD83C\uDDFA\uD83C\uDDE6,3,21329,0,false,false,false
2213,0,4,3495101075,615790,31,eta / Pancakes \uD83E\uDD5E,2,60180,1513691862,true,false,false
43484,5,4,3081856206,691559,32,Celer,8,55560,4620551388,true,false,false
46265,4,4,2766577604,643873,33,mino,1,164506,2414869134,true,false,false
42379,5,4,2188350594,625125,34,Logiar,2,80286,569791358,true,false,false
40882,6,4,2187985101,549937,35,To the \uD83C\uDF11,3,83193,297674735,true,false,false
40360,5,3,2187556985,415128,36,Ladders,0,60572,897436068,true,false,false
40390,7,4,2187194692,741569,37,Merioch,2,118336,19199632349,true,false,false
30,6,4,2186664845,488717,38,Lynz,6,8717,156904022,false,false,false
46400,6,4,2171637314,419186,39,Puffy3180,0,1215,25095704,false,false,false
41894,6,4,1717122389,395265,40,SOBEX (easily pingable),5,61100,2942791532,true,false,false
44341,6,4,1716761388,357358,41,consuela,2,7874,821871230,true,false,false
41176,6,4,1710489798,343554,42,Oligor,1,26136,2068353470,false,false,false
1328,6,4,1700116788,386544,43,Lurker,3,142118,1906976218,false,false,false

ladder 18
accountId,bias,multiplier,points,power,rank,username,timesAsshole,grapes,vinegar,autoPromote,growing,you
43301,7,4,13013511923,1658400,1,\rGeneral  General Consensus,0,222573,1664689809,true,false,false
42221,3,4,13012360817,1476280,2,\uD83C\uDDF9\uD83C\uDDF9 LadderMercy,4,389145,42635174653,true,false,false
6969,4,4,12114416187,1349945,3,Lynn | \uD83C\uDDFA\uD83C\uDDE6,0,136697,7229089934,true,false,false
40959,6,4,10417719768,1449486,4,Varlane,0,349405,1336440069,true,true,false
40770,6,4,9040168182,1676655,5,Ponchan,4,213497,3535185517,true,false,false
46296,5,4,9039787055,1405076,6,Grapes is,1,243632,767895418,true,false,false
46265,3,5,9039249330,1545693,7,mino,1,170071,15301122,false,false,false
37644,0,4,7750241278,2166170,8,Space \uD83C\uDDFA\uD83C\uDDE6 Dandy,4,49521,188015457,false,true,false
46127,7,4,6683782782,1451302,9,Froggo,1,69279,734668154,true,false,false
46454,3,4,6683266831,1105126,10,tep,0,181836,7729758722,true,false,false
44898,5,3,6682640296,952645,11,Lukenzo is graping,2,134752,1520837449,true,false,false
1757,4,4,6682503200,1058100,12,MonkeyMarkMario(\uD83D\uDE49✔️\uD83D\uDC72),2,113499,1272810778,true,false,false
46400,7,4,6682119823,1877293,13,Puffy3180,0,3510,20267186,true,false,false
42150,4,4,6682017931,1251007,14,Nesyn,13,176997,26014479580,true,false,false
2213,2,2,6681537172,662203,15,eta / Pancakes \uD83E\uDD5E,2,60266,3729688158,true,false,false
2863,6,4,5422538859,1057477,16,Clu,10,95728,15277505942,true,false,false
3368,6,3,5421659983,985783,17,Umm,0,114148,26996307502,true,false,false
41068,6,4,5421595931,1054864,18,Boozle,8,167120,31802872563,true,false,false
39127,0,4,5421150116,814922,19,blid,4,56334,1614613306,true,false,false
41636,7,4,4941796859,1472752,20,\uD83D\uDC18 Heph \uD83D\uDCA6,11,229995,56110068088,true,false,false
38102,6,4,4941221948,1159370,21,Bender,13,173963,21651580283,true,false,false
37916,6,4,4941083716,1049597,22,Gianteater Ant \uD83D\uDC1C,3,55968,11514428390,true,false,false
44448,6,4,4940864625,873341,23,Mystery Guest #44448,4,185538,43883108654,true,false,false
30,0,1,3186056539,168056,24,Lynz,6,8717,39406101,false,false,false
40547,0,2,3180935522,449892,25,dero,4,62098,9415873666,true,false,false
46023,3,4,3180931776,713864,26,aga,3,188881,41749379575,true,false,false
43978,2,4,3180423557,811648,27,MobileChecker,3,78477,12505780014,true,false,false
2361,3,3,3179961278,582426,28,LetoTheSpy,0,51457,1009117957,true,false,false
41484,0,4,3179404020,585089,29,Mys T. Guest,0,112914,26279084,true,false,false
1802,1,4,3179337134,631029,30,Sophie,5,274796,49028769719,true,false,false
42379,6,4,2289535078,902331,31,Logiar,2,80082,2614402199,true,false,false
38589,3,4,2204916665,567808,32,RoyBatty | \uD83C\uDDFA\uD83C\uDDE6,3,21801,387409035,true,false,false
2546,3,3,2032282629,431303,33,Myst,0,15898,1606849719,true,false,false
44803,5,4,1967120324,580227,34,snas,0,111093,9335204446,true,false,false
44341,0,2,1966612653,164606,35,consuela,2,7883,23004427,false,false,false
43484,0,2,1961376315,240443,36,Celer,8,50569,5434506314,true,false,false
40882,0,2,1961242904,204679,37,To the \uD83C\uDF11,3,78207,2178309807,true,false,false
41176,1,2,1961118689,162089,38,Oligor,1,26150,2656137887,false,false,false
40360,6,4,1959107324,479868,39,Ladders,0,62008,2314056515,true,false,false
41894,7,3,1958894149,484357,40,SOBEX (easily pingable),5,61115,2802385125,false,false,false
40390,7,4,1800312417,562596,41,Merioch,2,113351,21543252140,true,false,false
1328,6,4,1800137815,275563,42,Lurker,3,68465,2073884386,true,false,false
40558,0,1,80696129,82211,43,Sample,0,229457,3242174359,false,true,false

ladder 19
accountId,bias,multiplier,points,power,rank,username,timesAsshole,grapes,vinegar,autoPromote,growing,you
43301,5,3,4620230627,918837,1,\rGeneral  General Consensus,0,274762,3817195144,true,false,false
6969,5,3,4620094109,906815,2,Lynn | \uD83C\uDDFA\uD83C\uDDE6,0,164267,1830264052,true,false,false
42221,5,4,4619771292,1045244,3,\uD83C\uDDF9\uD83C\uDDF9 LadderMercy,4,417580,2738997003,true,false,false
40770,0,1,4619268987,444276,4,Ponchan,4,218265,7220713030,true,false,false
40882,0,4,4618987561,906822,5,To the \uD83C\uDF11,3,83662,516756402,false,false,false
1757,0,4,4517448123,881119,6,MonkeyMarkMario(\uD83D\uDE49✔️\uD83D\uDC72),2,127936,831661791,true,false,false
46400,4,4,4516575539,963490,7,Puffy3180,0,14197,271602985,true,false,false
46296,3,4,4515835936,994556,8,Grapes is,1,255625,2582716478,true,false,false
46265,4,4,3897041942,991013,9,mino,1,174066,1700918569,true,false,false
2213,5,3,3896203012,774924,10,eta / Pancakes \uD83E\uDD5E,2,65008,686265004,true,false,false
46127,0,4,3895947154,798619,11,Froggo,1,74412,611906185,true,false,false
46454,5,3,3895354466,765686,12,tep,0,187642,10050016402,true,false,false
42150,0,4,3165760647,764528,13,Nesyn,13,195793,29991495588,true,false,false
44898,5,4,3165653126,827001,14,Lukenzo is graping,2,137836,538331018,true,false,false
2863,3,3,3165016173,668697,15,Clu,10,98830,17108222735,true,false,false
40547,0,2,2983484513,482184,16,dero,4,62587,10960444613,true,false,false
39127,0,4,2983465586,702814,17,blid,4,60358,2632150101,true,false,false
2361,5,2,2983188067,545283,18,LetoTheSpy,0,52093,413980093,true,false,false
30,6,4,2979397364,843488,19,Lynz,6,15540,109418001,false,false,false
38102,6,4,2465311168,920259,20,Bender,13,177678,24511337750,true,false,false
42379,6,4,2464439717,1091019,21,Logiar,2,80494,4640300832,true,false,false
41636,0,4,2463394717,574226,22,\uD83D\uDC18 Heph \uD83D\uDCA6,11,234347,59393706599,true,false,false
41068,3,4,2462999737,647765,23,Boozle,8,168866,33804149976,true,false,false
3368,4,4,2462598032,644192,24,Umm,0,115608,28170964436,true,false,false
37916,0,4,2462360016,547213,25,Gianteater Ant \uD83D\uDC1C,3,56475,12412715888,true,false,false
38589,4,3,2462027505,510183,26,RoyBatty | \uD83C\uDDFA\uD83C\uDDE6,3,21553,917741658,true,false,false
46023,6,4,2461624776,751801,27,aga,3,190710,45268284455,true,false,false
43484,5,4,2461253390,589711,28,Celer,8,53516,6360196191,false,false,false
1802,0,2,2443136092,310029,29,Sophie,5,273702,54393421677,true,false,false
43978,6,4,2443098982,693472,30,MobileChecker,3,79959,13880455514,true,false,false
40360,6,4,2442492476,587855,31,Ladders,0,61890,4074839782,true,false,false
44448,6,3,2442446775,547115,32,Mystery Guest #44448,4,187262,46171858505,true,false,false
41484,1,4,2442011584,397457,33,Mys T. Guest,0,108762,1619500628,true,false,false
2546,2,3,2441895769,353524,34,Myst,0,15911,1764302876,false,false,false
44341,6,4,2430764674,456942,35,consuela,2,8518,8857083,false,false,false
40390,6,3,1900877980,226755,36,Merioch,2,108355,22835105211,true,false,false
41894,4,3,1900685121,271291,37,SOBEX (easily pingable),5,56128,3935044146,true,false,false
44803,6,3,1900652840,411687,38,snas,0,106149,11032847300,true,false,false
1328,6,3,1900562206,343229,39,Lurker,3,10256,2269897778,true,false,false
41176,6,3,1900473590,354600,40,Oligor,1,55218,3052228295,false,false,false

ladder 20
accountId,bias,multiplier,points,power,rank,username,timesAsshole,grapes,vinegar,autoPromote,growing,you
40770,0,1,4010158536,498055,1,Ponchan,4,234161,10689178303,true,false,false
44898,4,3,4010088335,908591,2,Lukenzo is graping,2,145165,2216790509,true,false,false
46454,6,3,4009750614,981344,3,tep,0,199312,2252416399,true,false,false
40882,6,4,4009454567,1131307,4,To the \uD83C\uDF11,3,86393,809749118,true,false,false
1757,5,3,4008437307,895917,5,MonkeyMarkMario(\uD83D\uDE49✔️\uD83D\uDC72),2,133314,1362007568,true,false,false
46296,0,1,4007934790,455477,6,Grapes is,1,259516,6298329561,false,false,false
46400,4,4,3994135260,988880,7,Puffy3180,0,25097,188970757,true,false,false
2213,6,4,3993637428,1121326,8,eta / Pancakes \uD83E\uDD5E,2,75851,336287000,true,false,false
42150,0,4,3993321422,888427,9,Nesyn,13,206637,33888311187,true,false,false
46265,6,4,3992771603,1054389,10,mino,1,178593,3732540864,true,false,false
46127,5,4,3992081903,965487,11,Froggo,1,80095,1603978955,true,false,false
1802,5,4,3992018491,913009,12,Sophie,5,276990,62299510534,true,false,false
41068,5,4,3991539107,928928,13,Boozle,8,173553,38318054129,true,false,false
40360,6,4,3991154056,906962,14,Ladders,0,61894,524959527,true,false,false
41484,3,4,3990782563,817091,15,Mys T. Guest,0,112723,907059571,true,false,false
40547,0,2,3990770421,517669,16,dero,4,65222,12227017708,true,false,false
38589,0,2,3990398248,504060,17,RoyBatty | \uD83C\uDDFA\uD83C\uDDE6,3,22782,1475087586,true,false,false
39127,0,2,3990067280,474635,18,blid,4,61352,3696729668,true,false,false
2863,3,3,3989709117,664754,19,Clu,10,101338,18301430839,true,false,false
41636,0,3,3989351229,504132,20,\uD83D\uDC18 Heph \uD83D\uDCA6,11,234572,64137347716,true,false,false
30,5,3,3989091427,662057,21,Lynz,6,16262,84368040,false,false,false
3368,0,4,3602690882,516439,22,Umm,0,115689,30342470143,true,false,false
44448,6,3,3602371381,642803,23,Mystery Guest #44448,4,186602,50371480520,true,false,false
41894,6,3,3602098142,622943,24,SOBEX (easily pingable),5,55522,5362753642,true,false,false
44803,6,4,3601995480,821870,25,snas,0,105829,13816638817,true,false,false
46023,6,4,3601671542,777445,26,aga,3,192725,48927597991,true,false,false
38102,6,4,3601292977,743963,27,Bender,13,180699,27640054674,true,false,false
42379,3,3,3600851311,417361,28,Logiar,2,81035,5984621350,true,false,false
